tags,f1_c1,f1_c2,f2_c1,f2_c2,f3_c1,f3_c2,f4_c1,f4_c2
punching,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
tutelage,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
sarah,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
spoke,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
would,0.00142879822194,0.000955794504182,0.00095253214796,0.000238948626045,0.00047626607398,0.000238948626045,0.00301635180187,0.000716845878136
army,0.000317510715987,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
arms,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
insult,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
noting,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
call,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045
therefore,0.00047626607398,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
magiere,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
until,0.000317510715987,0.000477897252091,0.00460390538181,0.000238948626045,0.00190506429592,0.000477897252091,0.000317510715987,0.000477897252091
separated,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
holy,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
relax,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000317510715987,0.000238948626045
expose,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
wars,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
hurt,0.000635021431973,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
ruminations,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
glass,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
unraveled,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
hold,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
casualties,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
must,0.00047626607398,0.000955794504182,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045
me,0.000793776789967,0.000477897252091,0.0023813303699,0.000716845878136,0.000158755357993,0.000238948626045,0.00142879822194,0.000477897252091
intake,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
word,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.00174630893793,0.000238948626045,0.000317510715987,0.000238948626045
room,0.000635021431973,0.000716845878136,0.000317510715987,0.000238948626045,0.000158755357993,0.00119474313023,0.000158755357993,0.000238948626045
permits,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
pursue,0.00047626607398,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
sweeten,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
work,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000635021431973,0.000238948626045,0.000158755357993,0.000238948626045
refusing,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
entertained,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
mj,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
suggestive,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
temperatures,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
mr,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.00142879822194,0.000238948626045
plunges,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
my,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000635021431973,0.000477897252091,0.00206381965391,0.000955794504182
example,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045
souring,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
shook,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
give,0.000317510715987,0.000238948626045,0.000635021431973,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
honey,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
authorities,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
hardens,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
extraordinary,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
keep,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
attract,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
advancing,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
rescue,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
end,0.00047626607398,0.000238948626045,0.000317510715987,0.000238948626045,0.000317510715987,0.000477897252091,0.000158755357993,0.000238948626045
stride,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
provide,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
travel,0.000158755357993,0.000955794504182,0.000317510715987,0.00119474313023,0.00047626607398,0.000238948626045,0.000317510715987,0.000238948626045
damage,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000793776789967,0.000238948626045,0.000158755357993,0.000238948626045
how,0.000793776789967,0.00382317801673,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
enquire,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
answer,0.000317510715987,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
ercole,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
taverns,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
description,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
mess,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
after,0.000793776789967,0.000238948626045,0.000793776789967,0.000238948626045,0.00047626607398,0.000238948626045,0.000317510715987,0.000238948626045
indignity,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
loyalty,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
jumping,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
lay,0.000158755357993,0.000477897252091,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091
curiosity,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000317510715987,0.000238948626045,0.000317510715987,0.000238948626045
outbursts,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
law,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
arch,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
domed,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
inactivity,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
purchase,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
guerilla,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
attempt,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.00206381965391,0.000238948626045,0.000158755357993,0.000238948626045
crevis,0.000158755357993,0.000238948626045,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
davies,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
preventive,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
order,0.000793776789967,0.000238948626045,0.000158755357993,0.000238948626045,0.00047626607398,0.000238948626045,0.00047626607398,0.000238948626045
lindsay,0.000158755357993,0.000477897252091,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
operations,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045
restriction,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000317510715987,0.000238948626045
devote,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
defenders,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
over,0.000317510715987,0.000477897252091,0.000158755357993,0.000238948626045,0.000635021431973,0.00119474313023,0.000793776789967,0.000477897252091
fall,0.00047626607398,0.000477897252091,0.000317510715987,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
vary,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045
reached,0.000158755357993,0.000477897252091,0.000317510715987,0.000477897252091,0.000158755357993,0.000238948626045,0.000317510715987,0.000716845878136
london,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045,0.000317510715987,0.000477897252091
rowdies,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
before,0.000635021431973,0.000477897252091,0.000317510715987,0.000238948626045,0.000317510715987,0.000238948626045,0.000635021431973,0.000716845878136
somewhere,0.000158755357993,0.000238948626045,0.000793776789967,0.000716845878136,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
blackened,0.000158755357993,0.000238948626045,0.000317510715987,0.000238948626045,0.000158755357993,0.000238948626045,0.000158755357993,0.000238948626045
